account_id,account_type,created_at,initial_balance
ACC005643,individual,2024-02-21,32081.37946066749
ACC005644,individual,2024-01-01,21452.117034179777
ACC005645,individual,2024-02-03,21452.25861056701
ACC005646,individual,2024-01-19,11448.377172169821
ACC005647,individual,2024-01-24,8886.178874725681
ACC005648,individual,2024-04-15,8109.364396231831
ACC005649,individual,2024-01-04,17122.006828802892
ACC005650,individual,2024-02-05,45901.06430653786
ACC005651,individual,2024-03-17,9334.44223437632
ACC005652,individual,2024-02-27,22942.83948364203
ACC005653,individual,2024-02-01,22370.07395736018
ACC005654,individual,2024-01-09,55833.53290245584
ACC005655,individual,2024-04-12,22323.203000067297
ACC005656,individual,2024-03-20,4974.850613817689
ACC005657,company,2024-04-23,184402.70247105477
ACC005658,shell,2024-03-07,58202.91545760408
ACC005659,individual,2024-04-25,35710.17427807429
ACC005660,individual,2024-01-20,12388.243483471619
ACC005661,individual,2024-03-14,16011.62063117764
ACC005662,company,2024-04-29,5311.407590824778
ACC005663,individual,2024-03-02,15776.341742400919
ACC005664,individual,2024-02-27,26257.225823998728
ACC005665,company,2024-01-22,21478.117595236912
ACC005666,individual,2024-04-21,127078.06067781703
ACC005667,company,2024-03-07,43087.43643233899
ACC005668,individual,2024-03-15,58314.303689419445
ACC005669,individual,2024-03-29,37803.82988244073
ACC005670,company,2024-04-15,25916.59975994409
ACC005671,individual,2024-02-17,34711.05450672437
ACC005672,individual,2024-01-08,3028.6580865195137
ACC005673,individual,2024-03-13,16977.271838672248
ACC005674,shell,2024-01-15,5443.789775991694
ACC005675,individual,2024-02-01,6768.616105994259
ACC005676,individual,2024-02-22,72665.5572238724
ACC005677,individual,2024-03-07,7506.000238166343
ACC005678,individual,2024-01-04,5862.569501378218
ACC005679,individual,2024-01-30,32518.992723768337
ACC005680,individual,2024-01-13,20564.484485953515
ACC005681,individual,2024-04-17,34415.57325997674
ACC005682,company,2024-01-21,127504.29816486192
ACC005683,individual,2024-02-10,39056.26960388572
ACC005684,individual,2024-04-19,4672.2222352286335
ACC005685,company,2024-01-19,55988.25151014748
ACC005686,individual,2024-04-12,17677.99545164291
ACC005687,company,2024-02-17,26054.485654276818
ACC005688,individual,2024-03-26,4215.778028045505
ACC005689,individual,2024-03-03,36433.77377969132
ACC005690,individual,2024-01-20,5994.065986136921
ACC005691,individual,2024-03-04,37580.82944364042
ACC005692,individual,2024-02-06,10690.761062414074
ACC005693,individual,2024-01-31,45349.95025624147
ACC005694,company,2024-03-14,6032.669377457236
ACC005695,individual,2024-01-18,4625.000570525158
ACC005696,individual,2024-04-16,12818.077846882981
ACC005697,individual,2024-04-12,28747.89142496551
ACC005698,shell,2024-04-19,7008.242234566121
ACC005699,individual,2024-01-20,27006.44267333522
ACC005700,individual,2024-03-22,52807.377720625576
ACC005701,individual,2024-01-11,5862.866739060187
ACC005702,individual,2024-03-26,27048.15287924019
ACC005703,individual,2024-02-13,37789.40181020236
ACC005704,company,2024-03-22,18162.623676879168
ACC005705,individual,2024-03-04,20282.550999293115
ACC005706,company,2024-02-03,5383.556342157314
ACC005707,individual,2024-03-27,34113.754886384384
ACC005708,individual,2024-03-05,23416.895531486833
ACC005709,company,2024-02-24,25608.164302619545
ACC005710,individual,2024-03-14,173628.74522333668
ACC005711,shell,2024-04-26,17913.939357131174
ACC005712,individual,2024-01-01,30413.87059846898
ACC005713,company,2024-02-07,79866.5298792582
ACC005714,individual,2024-04-12,20987.998324176555
ACC005715,individual,2024-04-22,10758.19019484443
ACC005716,individual,2024-01-09,32806.38432175152
ACC005717,individual,2024-04-04,11103.24498191475
ACC005718,individual,2024-03-11,73082.2079115814
ACC005719,individual,2024-01-17,36853.992966808655
ACC005720,individual,2024-04-08,9310.877918100165
ACC005721,individual,2024-04-21,6328.52227337711
ACC005722,company,2024-04-10,25754.08926523785
ACC005723,individual,2024-02-21,28438.477359972512
ACC005724,individual,2024-01-18,6343.90751947416
ACC005725,individual,2024-03-03,48326.92066131458
ACC005726,individual,2024-02-02,42840.98699102774
ACC005727,individual,2024-01-04,30994.430746075603
ACC005728,individual,2024-03-27,46995.53719610537
ACC005729,company,2024-03-15,8186.865838308012
ACC005730,company,2024-02-21,8678.159186627046
ACC005731,individual,2024-01-09,16988.1425498918
ACC005732,individual,2024-03-04,11679.114154486415
ACC005733,individual,2024-01-30,36394.03811011122
ACC005734,individual,2024-01-08,49291.96758826275
ACC005735,individual,2024-04-13,10899.94240585013
ACC005736,individual,2024-01-05,9248.308868103632
ACC005737,individual,2024-03-16,51782.00194334938
ACC005738,individual,2024-03-03,8250.346019089435
ACC005739,individual,2024-01-01,16554.99451222335
ACC005740,company,2024-01-15,8023.415585054842
ACC005741,individual,2024-03-29,12187.19872484063
ACC005742,company,2024-03-22,4883.510402118279
ACC005743,shell,2024-02-07,79393.76832767527
ACC005744,individual,2024-02-11,60615.67775282076
ACC005745,individual,2024-02-15,9827.728834554799
ACC005746,individual,2024-02-22,34998.47458126207
ACC005747,shell,2024-01-26,5241.07529844509
ACC005748,shell,2024-03-01,41017.665702390535
ACC005749,individual,2024-04-13,9099.501418431253
ACC005750,individual,2024-03-07,74427.16769495109
ACC005751,company,2024-02-23,36715.763223404334
ACC005752,individual,2024-01-22,15282.297530074915
ACC005753,company,2024-01-26,14644.254108255704
ACC005754,company,2024-03-23,25450.372826458362
ACC005755,individual,2024-04-17,8743.614336468643
ACC005756,individual,2024-04-17,67840.1473796465
ACC005757,individual,2024-04-20,29911.02893766598
ACC005758,individual,2024-02-29,57777.96365729924
ACC005759,individual,2024-02-08,1901.4653899271166
ACC005760,company,2024-02-05,22383.490141734655
ACC005761,company,2024-01-21,28227.857032544576
ACC005762,company,2024-02-10,21950.39512411052
ACC005763,individual,2024-04-27,22527.727831914744
ACC005764,company,2024-02-17,15976.393811894106
ACC005765,individual,2024-01-26,210526.803160249
ACC005766,individual,2024-03-03,28092.499342546394
ACC005767,individual,2024-03-17,24896.278173676536
ACC005768,individual,2024-02-05,56194.36286769356
ACC005769,company,2024-01-24,12593.65365111448
ACC005770,individual,2024-04-14,6076.700533864242
ACC005771,individual,2024-03-30,54566.71207414301
ACC005772,individual,2024-01-21,15779.895714212462
ACC005773,individual,2024-01-18,85881.48777332027
ACC005774,individual,2024-01-15,80661.03016852177
ACC005775,individual,2024-03-19,2158.8993510447176
ACC005776,individual,2024-01-06,23678.765050120863
ACC005777,individual,2024-02-12,64641.14981267961
ACC005778,company,2024-01-31,3807.5499378477675
ACC005779,individual,2024-01-28,31763.070613419153
ACC005780,individual,2024-01-08,42527.12529959579
ACC005781,individual,2024-01-29,20852.587147687238
ACC005782,individual,2024-01-21,21003.75608141599
ACC005783,individual,2024-03-21,73007.25568790085
ACC005784,individual,2024-04-29,4941.7370263238
ACC005785,company,2024-04-22,50569.80611034343
ACC005786,individual,2024-03-28,34866.30473022901
ACC005787,company,2024-02-27,80960.61112493141
ACC005788,shell,2024-02-29,8534.388668025253
ACC005789,individual,2024-02-19,96443.51286558641
ACC005790,individual,2024-04-09,5494.8757050847125
ACC005791,individual,2024-01-31,15829.014412841787
ACC005792,shell,2024-02-16,6883.038608051959
ACC005793,company,2024-02-03,45466.67046966683
ACC005794,individual,2024-01-02,10281.144513893763
ACC005795,company,2024-04-15,68509.144402663
ACC005796,individual,2024-03-07,4071.996823540945
ACC005797,shell,2024-04-03,14111.381889138751
ACC005798,shell,2024-03-12,131395.61151546074
ACC005799,individual,2024-02-21,10293.710390150218
ACC005800,individual,2024-01-07,63534.62438648387
ACC005801,individual,2024-03-16,44192.45484751398
ACC005802,individual,2024-01-19,5958.323727593092
ACC005803,company,2024-03-30,27210.723695188703
ACC005804,individual,2024-04-01,101587.6111860605
ACC005805,individual,2024-01-15,14617.957855543907
ACC005806,individual,2024-03-18,11048.66225299816
ACC005807,shell,2024-02-17,30590.985107832414
ACC005808,individual,2024-01-14,17769.330188713702
ACC005809,individual,2024-01-03,4934.638785298273
ACC005810,individual,2024-02-19,17644.752497988447
ACC005811,shell,2024-04-02,13557.413243566456
ACC005812,company,2024-02-23,19263.295720361297
ACC005813,individual,2024-01-06,1991.5220091300885
ACC005814,individual,2024-02-18,31708.04632360899
ACC005815,individual,2024-01-23,4298.664047673353
ACC005816,individual,2024-04-01,46476.092709763725
ACC005817,individual,2024-03-18,64351.04640854778
ACC005818,company,2024-03-18,3024.168755665557
ACC005819,individual,2024-01-20,80419.91606980009
ACC005820,company,2024-03-17,19596.947275514605
ACC005821,individual,2024-03-31,64664.07810163904
ACC005822,individual,2024-02-29,55890.43477607748
ACC005823,individual,2024-04-08,5191.1991345400675
ACC005824,individual,2024-02-14,9385.4341002352
ACC005825,individual,2024-03-01,110659.39569415858
ACC005826,individual,2024-02-25,6370.466048058068
ACC005827,individual,2024-01-02,31600.382261644798
ACC005828,individual,2024-04-14,10343.439804768614
ACC005829,individual,2024-02-14,8919.684277926188
ACC005830,shell,2024-02-09,21618.847133143157
ACC005831,individual,2024-04-21,197080.25209577318
ACC005832,company,2024-01-24,47481.26221316183
ACC005833,individual,2024-01-29,7679.480464964175
ACC005834,company,2024-03-07,26781.054997276355
ACC005835,individual,2024-04-18,3430.936971042508
ACC005836,company,2024-03-08,2310.647840811988
ACC005837,individual,2024-04-23,26085.28974410767
ACC005838,individual,2024-03-06,45023.80760692619
ACC005839,individual,2024-03-24,104926.77402485319
ACC005840,individual,2024-02-23,31981.681224888045
ACC005841,individual,2024-02-22,22167.725485243715
ACC005842,individual,2024-03-19,15695.10760233075
ACC005843,individual,2024-02-18,37339.24198161561
ACC005844,company,2024-02-01,6529.35047505423
ACC005845,individual,2024-03-01,11178.2142725684
ACC005846,individual,2024-02-11,6756.1719913503075
ACC005847,individual,2024-01-01,13040.565160045942
ACC005848,individual,2024-03-03,10670.46922340086
ACC005849,individual,2024-04-11,9971.713139912043
ACC005850,individual,2024-02-04,11615.827816563493
ACC005851,shell,2024-02-20,27195.516080048685
ACC005852,company,2024-03-11,78354.28800587627
ACC005853,company,2024-02-14,29385.84438115996
ACC005854,individual,2024-03-17,12415.896236703973
ACC005855,company,2024-04-22,34132.56609685642
ACC005856,individual,2024-03-05,24593.433868713117
ACC005857,individual,2024-01-14,26088.991854885964
ACC005858,individual,2024-04-02,21522.563071841916
ACC005859,individual,2024-01-03,123715.78435102574
ACC005860,individual,2024-04-19,24313.737224556542
ACC005861,individual,2024-01-24,12564.698972713592
ACC005862,individual,2024-03-05,10125.356446541437
ACC005863,individual,2024-02-17,54253.39122640617
ACC005864,individual,2024-01-10,6724.636115064817
ACC005865,individual,2024-01-13,85561.56911581015
ACC005866,individual,2024-04-09,3240.016917223996
ACC005867,individual,2024-03-13,75078.0115043955
ACC005868,company,2024-01-14,48885.232468465714
ACC005869,individual,2024-04-09,14192.025373815768
ACC005870,individual,2024-01-10,10402.475652435636
ACC005871,individual,2024-02-09,75519.71071187119
ACC005872,individual,2024-01-23,133183.51154929082
ACC005873,company,2024-04-08,11925.088631710134
ACC005874,individual,2024-02-24,39357.31730861628
ACC005875,individual,2024-03-03,58659.034889937524
ACC005876,company,2024-03-11,40252.85264750011
ACC005877,individual,2024-02-11,23255.877127137344
ACC005878,individual,2024-04-08,14915.707818861441
ACC005879,individual,2024-03-06,29085.93934246633
ACC005880,individual,2024-03-19,2736.096179095886
ACC005881,individual,2024-03-13,84182.694362142
ACC005882,individual,2024-02-16,3996.775465072079
ACC005883,shell,2024-03-21,9523.444241444067
ACC005884,individual,2024-04-12,15719.831652251645
ACC005885,individual,2024-02-21,8113.798630870525
ACC005886,individual,2024-01-18,7127.75066433757
ACC005887,company,2024-03-19,90172.18618484247
ACC005888,company,2024-01-18,132768.16409070807
ACC005889,individual,2024-01-24,103623.19215967935
ACC005890,individual,2024-01-23,50793.19452201311
ACC005891,individual,2024-01-12,258992.06942235614
ACC005892,individual,2024-01-23,16876.8486726111
ACC005893,individual,2024-01-21,15332.40115801031
ACC005894,individual,2024-03-04,22276.005989700952
ACC005895,individual,2024-03-30,91953.71251776435
ACC005896,company,2024-03-12,39577.88520013348
ACC005897,individual,2024-04-03,123930.0792012817
ACC005898,shell,2024-02-03,23513.254193148252
ACC005899,individual,2024-01-02,4921.811188776591
ACC005900,individual,2024-03-09,11234.60271344806
ACC005901,individual,2024-01-31,61373.37645027469
ACC005902,individual,2024-04-06,13431.789240314674
ACC005903,individual,2024-04-27,24230.35679152869
ACC005904,individual,2024-03-08,28191.158343787167
ACC005905,individual,2024-03-10,134347.32328461017
ACC005906,individual,2024-03-27,53074.50476774381
ACC005907,company,2024-04-18,43621.266603574884
ACC005908,individual,2024-01-19,25796.01801684133
ACC005909,individual,2024-04-16,9595.641957986645
ACC005910,individual,2024-04-18,28073.86398313719
ACC005911,company,2024-03-12,194023.49270951067
ACC005912,individual,2024-04-12,36799.24014279048
ACC005913,individual,2024-01-13,12690.15151942651
ACC005914,individual,2024-03-05,14492.629227108764
ACC005915,individual,2024-01-06,91001.70888256669
ACC005916,shell,2024-03-11,12932.576826641145
ACC005917,individual,2024-04-21,18019.294058392814
ACC005918,individual,2024-01-27,7030.66380892204
ACC005919,individual,2024-03-19,16681.566574650846
ACC005920,individual,2024-02-21,35348.263621096776
ACC005921,shell,2024-04-07,16374.552712976583
ACC005922,individual,2024-03-27,22575.839216949913
ACC005923,individual,2024-02-17,6953.9554042780555
ACC005924,individual,2024-04-22,12618.918656359107
ACC005925,individual,2024-03-28,185754.00509441082
ACC005926,company,2024-03-19,19264.762024272943
ACC005927,individual,2024-04-08,31663.676740092447
ACC005928,individual,2024-03-08,9876.531841008074
ACC005929,company,2024-02-13,23195.727582449377
ACC005930,individual,2024-04-10,16803.843714237228
ACC005931,individual,2024-01-17,66190.07651366857
ACC005932,individual,2024-04-04,63120.221595838746
ACC005933,shell,2024-02-07,70152.99792717403
ACC005934,individual,2024-01-10,23868.026797256298
ACC005935,individual,2024-02-23,169371.29142669495
ACC005936,individual,2024-04-23,49206.71618537568
ACC005937,individual,2024-03-31,5273.577288098785
ACC005938,individual,2024-04-15,102999.47383126794
ACC005939,individual,2024-01-06,21900.126085967433
ACC005940,individual,2024-04-29,68765.96850570534
ACC005941,individual,2024-01-06,7686.277589694169
ACC005942,individual,2024-02-21,20512.378151575307
ACC005943,company,2024-01-15,46627.9518852736
ACC005944,shell,2024-03-08,28112.50705255853
ACC005945,individual,2024-02-26,18969.53774732325
ACC005946,individual,2024-04-21,1884.9263184523682
ACC005947,individual,2024-04-27,10510.714247722628
ACC005948,individual,2024-02-25,8289.927973633045
ACC005949,company,2024-04-13,3424.1504523094927
ACC005950,individual,2024-01-07,10835.468044827967
ACC005951,individual,2024-02-20,141310.54446146547
ACC005952,company,2024-02-27,70095.83674633509
ACC005953,individual,2024-04-22,9554.98549542388
ACC005954,individual,2024-04-26,12230.38814182578
ACC005955,individual,2024-03-04,12255.46420925756
ACC005956,individual,2024-04-18,46913.09003670143
ACC005957,individual,2024-04-20,33024.27576283241
ACC005958,company,2024-01-26,10806.266372949578
ACC005959,company,2024-02-27,12129.012478274666
ACC005960,individual,2024-01-31,64944.39963944435
ACC005961,company,2024-03-06,101152.50116096412
ACC005962,individual,2024-04-01,8985.67328732347
ACC005963,company,2024-04-15,19593.935857947836
ACC005964,individual,2024-01-13,25044.606718659128
ACC005965,company,2024-01-18,18233.028488545202
ACC005966,company,2024-04-03,68204.33138628768
ACC005967,individual,2024-04-28,18915.053740335752
ACC005968,company,2024-03-15,148469.41310944545
ACC005969,company,2024-01-13,73201.96404795363
ACC005970,company,2024-04-24,11088.090027881593
ACC005971,individual,2024-01-24,23548.854134140856
ACC005972,company,2024-02-26,8295.208162307204
ACC005973,company,2024-01-29,14890.831339909275
ACC005974,individual,2024-02-25,52611.22555199513
ACC005975,shell,2024-02-23,28162.36153268793
ACC005976,individual,2024-01-05,182138.74913291613
ACC005977,individual,2024-02-04,6490.230160066595
ACC005978,individual,2024-01-19,21312.18712957598
ACC005979,individual,2024-02-24,13282.884602438364
ACC005980,individual,2024-03-17,16056.737678501651
ACC005981,individual,2024-03-09,22969.09359946532
ACC005982,shell,2024-02-13,11193.217630650712
ACC005983,individual,2024-03-18,57406.191684301775
ACC005984,individual,2024-02-07,126932.68660866922
ACC005985,individual,2024-03-02,2131.3157763636527
ACC005986,individual,2024-01-22,88690.09718940705
ACC005987,company,2024-03-13,272881.20875696925
ACC005988,individual,2024-04-22,26628.016602182295
ACC005989,company,2024-02-09,11960.622067238117
ACC005990,individual,2024-01-26,12429.415362317284
ACC005991,individual,2024-04-18,16190.940795534125
ACC005992,individual,2024-01-05,33874.18363077872
ACC005993,individual,2024-04-02,14365.398642320499
ACC005994,individual,2024-02-23,20335.85949560047
ACC005995,individual,2024-03-26,8468.411760818693
ACC005996,individual,2024-02-18,13949.604774670037
ACC005997,company,2024-01-03,14585.507215416723
ACC005998,individual,2024-04-01,21254.247522928337
ACC005999,individual,2024-02-07,5139.761960092946
ACC006000,individual,2024-01-14,15837.632607899699
ACC006001,individual,2024-02-16,17774.528900924946
ACC006002,company,2024-01-14,26496.730107372998
ACC006003,individual,2024-04-16,89191.4229927015
ACC006004,individual,2024-03-15,19903.519951645227
ACC006005,shell,2024-03-13,6520.734148932686
ACC006006,individual,2024-02-07,25136.421585150212
ACC006007,individual,2024-03-04,10842.317757257038
ACC006008,individual,2024-04-20,10565.24241141538
ACC006009,individual,2024-02-13,16384.309150635967
ACC006010,company,2024-03-10,13102.305111351043
ACC006011,company,2024-03-05,7592.808909396662
ACC006012,shell,2024-01-25,13558.912483114264
ACC006013,individual,2024-01-16,34741.79349200815
ACC006014,individual,2024-04-25,22937.662245955664
ACC006015,company,2024-01-15,8162.557492855296
ACC006016,individual,2024-04-07,9316.742604776771
ACC006017,individual,2024-03-21,24915.734838292705
ACC006018,individual,2024-01-03,8207.667399942411
ACC006019,individual,2024-03-07,8984.051237710552
ACC006020,individual,2024-02-06,12443.840286316094
ACC006021,company,2024-03-21,8334.366514803696
ACC006022,company,2024-02-24,24360.85430579885
ACC006023,individual,2024-04-22,16192.81985083413
ACC006024,individual,2024-04-25,89701.42108739476
ACC006025,individual,2024-02-07,6892.40736003986
ACC006026,company,2024-03-03,69617.78178448576
ACC006027,individual,2024-01-01,27926.679744554498
ACC006028,individual,2024-03-11,97836.68150506026
ACC006029,individual,2024-03-30,85422.04284172266
ACC006030,individual,2024-04-20,14370.400646812706
ACC006031,individual,2024-04-12,5383.708161991516
ACC006032,company,2024-01-19,19004.880379607795
ACC006033,individual,2024-02-21,3051.3991283348532
ACC006034,individual,2024-04-27,42602.122590253406
ACC006035,individual,2024-01-30,25631.221548849575
ACC006036,individual,2024-04-16,12101.221719028412
ACC006037,company,2024-02-24,14050.84578137832
ACC006038,individual,2024-01-14,7925.821465439876
ACC006039,company,2024-01-13,21332.825981081725
ACC006040,individual,2024-03-24,8168.574720360859
ACC006041,individual,2024-03-30,21224.016265247854
ACC006042,individual,2024-01-27,31354.11432822834
ACC006043,individual,2024-03-29,42193.72102081094
ACC006044,individual,2024-01-09,34388.24138907882
ACC006045,company,2024-02-10,16346.814311150623
ACC006046,individual,2024-02-17,34341.36786489752
ACC006047,individual,2024-01-12,25213.016622156716
ACC006048,company,2024-01-10,25004.68960880115
ACC006049,company,2024-01-06,7891.4824597756215
ACC006050,individual,2024-04-23,6321.473323997482
ACC006051,shell,2024-02-03,28508.451078006117
ACC006052,individual,2024-02-21,35822.76964345659
ACC006053,individual,2024-02-10,11836.442837921093
ACC006054,company,2024-03-23,71270.46032808542
ACC006055,individual,2024-01-06,201472.9031467931
ACC006056,individual,2024-01-02,127199.92445194256
ACC006057,individual,2024-01-15,16871.006712605336
ACC006058,company,2024-01-17,14285.44576323269
ACC006059,company,2024-01-16,48379.48214988087
ACC006060,individual,2024-01-28,43428.202141496666
ACC006061,individual,2024-03-25,7236.113976898646
ACC006062,individual,2024-03-12,17288.40616937089
ACC006063,individual,2024-01-10,42682.83344822739
ACC006064,individual,2024-01-10,8988.724445280075
ACC006065,company,2024-04-23,10460.381162038922
ACC006066,individual,2024-01-10,12164.963379415298
ACC006067,individual,2024-03-13,14775.772588460792
ACC006068,individual,2024-01-28,4585.887406571524
ACC006069,individual,2024-01-24,44042.986305688864
ACC006070,company,2024-01-19,10570.949074600956
ACC006071,individual,2024-04-06,26967.21310276998
ACC006072,individual,2024-03-08,24223.733103738683
ACC006073,individual,2024-02-25,8008.673108767803
ACC006074,individual,2024-03-07,3766.152821095848
ACC006075,individual,2024-02-11,24079.889381293717
ACC006076,individual,2024-01-12,14246.266681303186
ACC006077,individual,2024-01-18,34734.58127479259
ACC006078,individual,2024-01-23,49623.57544045577
ACC006079,individual,2024-03-24,2867.6804066309114
ACC006080,individual,2024-01-06,17482.14359824998
ACC006081,shell,2024-02-22,62426.811955476165
ACC006082,individual,2024-04-07,92713.86387654164
ACC006083,individual,2024-02-11,3525.150836162076
ACC006084,individual,2024-03-06,69701.03995414879
ACC006085,individual,2024-01-30,8026.42776279696
ACC006086,company,2024-01-09,44620.02982655122
ACC006087,individual,2024-03-31,12722.040278246954
ACC006088,individual,2024-02-11,46475.88988140931
ACC006089,individual,2024-02-03,15340.268342037416
ACC006090,individual,2024-02-09,5226.5862977796305
ACC006091,company,2024-03-28,12314.923929285796
ACC006092,individual,2024-04-22,37804.53969031243
ACC006093,individual,2024-01-17,14437.662723653677
ACC006094,individual,2024-01-29,7531.043979276889
ACC006095,individual,2024-04-09,6177.1729767641355
ACC006096,individual,2024-02-19,9804.879162710049
ACC006097,company,2024-03-16,9720.416882149388
ACC006098,individual,2024-04-04,39112.765695797396
ACC006099,company,2024-02-18,14834.322977872785
ACC006100,individual,2024-03-13,16339.031579135853
ACC006101,individual,2024-03-01,18401.22429005257
ACC006102,individual,2024-03-23,37801.464724080906
ACC006103,company,2024-02-15,41654.63789501771
ACC006104,individual,2024-02-15,13005.152385213696
ACC006105,individual,2024-01-17,16916.304134210666
ACC006106,individual,2024-03-06,41876.61141794896
ACC006107,individual,2024-04-13,10983.78031808751
ACC006108,individual,2024-01-05,12740.564077642743
ACC006109,company,2024-04-12,41789.49325612043
ACC006110,shell,2024-02-23,12407.239240636329
ACC006111,individual,2024-04-21,28213.861863863764
ACC006112,company,2024-01-16,4538.542432429749
ACC006113,individual,2024-03-21,39488.07126232336
ACC006114,individual,2024-04-27,18018.344674329353
ACC006115,individual,2024-03-31,33084.409402790676
ACC006116,individual,2024-01-07,67466.75540819699
ACC006117,shell,2024-04-25,15776.87223993409
ACC006118,individual,2024-01-08,4752.226506852161
ACC006119,individual,2024-03-12,15338.441058262288
ACC006120,individual,2024-03-27,74203.54016627403
ACC006121,individual,2024-04-05,26104.02765279703
ACC006122,individual,2024-04-16,7597.363202915196
ACC006123,shell,2024-04-20,18146.769241971648
ACC006124,company,2024-03-22,35875.340194571334
ACC006125,company,2024-02-07,19428.818641224643
ACC006126,individual,2024-02-23,18907.744776598887
ACC006127,individual,2024-03-16,10789.41308622487
ACC006128,individual,2024-01-15,11691.204807891856
ACC006129,individual,2024-04-01,27514.24614364435
ACC006130,individual,2024-04-28,36043.15489558787
ACC006131,company,2024-04-11,18521.549149820687
ACC006132,individual,2024-02-19,13440.775508816385
ACC006133,individual,2024-02-25,46927.62269116578
ACC006134,individual,2024-04-04,14419.144720889815
ACC006135,individual,2024-04-25,29416.58394794281
ACC006136,individual,2024-01-09,37534.59404806794
ACC006137,company,2024-01-08,6222.3791261800125
ACC006138,individual,2024-04-19,25329.7534466473
ACC006139,company,2024-01-19,1484.0366154652077
ACC006140,individual,2024-02-20,19883.229771891307
ACC006141,individual,2024-03-12,39320.4385892902
ACC006142,individual,2024-04-07,30850.874385803458
ACC006143,company,2024-02-26,49021.00397022726
ACC006144,company,2024-03-08,31271.259520221927
ACC006145,individual,2024-01-31,12805.920065745931
ACC006146,individual,2024-04-11,4725.770887410917
ACC006147,individual,2024-01-03,24665.30969919655
ACC006148,individual,2024-04-08,35553.878975760636
ACC006149,company,2024-03-23,3798.8269893671622
ACC006150,individual,2024-02-12,32987.97974271071
ACC006151,individual,2024-01-29,24046.370117737748
ACC006152,individual,2024-01-10,15295.531976826986
ACC006153,individual,2024-01-12,34192.51848705865
ACC006154,individual,2024-02-15,16724.396724454222
ACC006155,individual,2024-01-30,15686.13609391448
ACC006156,individual,2024-04-03,6177.754472123962
ACC006157,individual,2024-03-22,33015.24846867501
ACC006158,individual,2024-03-28,5966.529906813328
ACC006159,company,2024-02-01,11113.32976399308
ACC006160,individual,2024-03-13,34744.99025833968
ACC006161,individual,2024-02-16,18629.74890723932
ACC006162,individual,2024-03-28,121671.31048467176
ACC006163,individual,2024-03-03,39849.188128899375
ACC006164,individual,2024-01-26,46692.39829155874
ACC006165,individual,2024-01-03,51737.53425546115
ACC006166,individual,2024-01-23,17303.979891419225
ACC006167,shell,2024-03-15,12941.10758010245
ACC006168,individual,2024-03-14,6543.03108559023
ACC006169,individual,2024-02-19,5148.257962517741
ACC006170,individual,2024-02-05,69381.84888994861
ACC006171,individual,2024-01-13,11822.871890351133
ACC006172,individual,2024-01-29,53847.6536565852
ACC006173,company,2024-02-07,5054.958994598165
ACC006174,individual,2024-04-26,18349.339362014252
ACC006175,individual,2024-03-17,78253.04964191907
ACC006176,individual,2024-03-30,28740.953030546592
ACC006177,individual,2024-03-24,29510.597394323024
ACC006178,individual,2024-01-05,12255.158605592977
ACC006179,individual,2024-01-20,8931.16029474558
ACC006180,individual,2024-03-18,21058.021768896248
ACC006181,individual,2024-04-18,7146.13654504689
ACC006182,individual,2024-01-14,19782.28516809234
ACC006183,shell,2024-01-08,58761.168661423006
ACC006184,individual,2024-02-17,6203.99532646299
ACC006185,company,2024-01-13,41863.88145219787
ACC006186,company,2024-01-24,59629.74199272235
ACC006187,individual,2024-03-19,16979.569910657752
ACC006188,individual,2024-04-24,22773.738796086713
ACC006189,individual,2024-03-05,13636.646780657493
ACC006190,individual,2024-03-26,16154.565395691106
ACC006191,individual,2024-02-03,49917.16694892243
ACC006192,company,2024-04-23,45478.597831016334
ACC006193,company,2024-02-20,32644.59953435244
ACC006194,individual,2024-04-13,40453.964725486665
ACC006195,individual,2024-01-03,26903.942499430304
ACC006196,individual,2024-04-28,6458.354753390653
ACC006197,company,2024-03-30,63831.20437672228
ACC006198,individual,2024-03-18,9013.761545367803
ACC006199,individual,2024-02-27,19927.57419372632
ACC006200,individual,2024-04-14,51701.94520172774
ACC006201,individual,2024-03-12,5424.963084619
ACC006202,company,2024-04-22,41131.78007690028
ACC006203,individual,2024-02-24,6686.765505547642
ACC006204,individual,2024-04-28,39924.33992793677
ACC006205,company,2024-04-29,73325.81147609308
ACC006206,individual,2024-03-20,10535.140207303113
ACC006207,individual,2024-02-11,9250.217477395408
ACC006208,individual,2024-01-21,23766.60232848157
ACC006209,individual,2024-01-10,8964.19099381397
ACC006210,individual,2024-02-26,2496.809388884988
ACC006211,individual,2024-01-25,21476.06815099825
ACC006212,individual,2024-02-25,30795.34067792968
ACC006213,individual,2024-02-07,15859.633995514718
ACC006214,company,2024-03-26,24663.655925695886
ACC006215,company,2024-04-22,62873.49096682414
ACC006216,individual,2024-03-01,15400.129835560596
ACC006217,individual,2024-04-21,17559.83593653752
ACC006218,individual,2024-02-16,21595.99578820726
ACC006219,individual,2024-02-23,16091.220717338541
ACC006220,company,2024-02-15,16095.376495654418
ACC006221,individual,2024-03-08,121614.17546557017
ACC006222,individual,2024-01-04,24977.558252117047
ACC006223,individual,2024-04-03,16369.746681954275
ACC006224,individual,2024-03-06,87930.41178423865
ACC006225,individual,2024-04-02,65211.65550801467
ACC006226,individual,2024-02-12,41120.8338203507
ACC006227,shell,2024-03-02,11971.676050511824
ACC006228,company,2024-04-09,338528.01592394826
